#Evid,Magnitude,Epoch(UTC),Time UTC,Time Local,Distance From,Lat,Lon,Depth Km,Depth Mi
10791928,0.7,1270095176,4/1/10 4:12,2010/03/31 21:12:56 PDT,"26.5 km (  16.4 mi) NW  ( 313. azimuth) from Poulsbo, WA",47.8958,-122.9063,20.4,12.7
60407376,1,1333886969,4/8/12 12:09,2012/04/08 05:09:29 PDT,"47.9 km (  29.8 mi) W   ( 272. azimuth) from Maupin, OR",45.1922,-121.6905,7,4.3
10806463,2.3,1283799247,9/6/10 18:54,2010/09/06 11:54:06 PDT,"18.2 km (  11.3 mi) ENE (  71. azimuth) from Deming, WA",48.8775,-121.9808,2,1.3
60675772,2.6,1390669106,1/25/14 16:58,2014/01/25 08:58:25 PST,"31.2 km (  19.4 mi) S   ( 170. azimuth) from Morton, WA",46.2818,-122.2027,6.2,3.8
60369547,1.6,1326715492,1/16/12 12:04,2012/01/16 04:04:51 PST,"2.1 km (   1.3 mi) N   ( 352. azimuth) from North Bend, WA",47.5153,-121.7888,15.7,9.7
60713176,2.4,1394143826,3/6/14 22:10,2014/03/06 14:10:26 PST,"65.8 km (  40.9 mi) W   ( 260. azimuth) from Penticton, BC",49.3988,-120.4797,0,0
60386427,1.1,1331366591,3/10/12 8:03,2012/03/10 00:03:10 PST,"50.6 km (  31.4 mi) NNE (  22. azimuth) from Yreka, CA",42.1588,-122.4083,11.7,7.3
10830638,1.3,1323235964,12/7/11 5:32,2011/12/06 21:32:43 PST,"39.9 km (  24.8 mi) SW  ( 235. azimuth) from Maupin, OR",44.9688,-121.4965,12.8,7.9
10789923,1.7,1267470888,3/1/10 19:14,2010/03/01 11:14:48 PST,"41.4 km (  25.7 mi) S   ( 171. azimuth) from Morton, WA",46.1908,-122.1865,1.2,0.8
10827138,1.1,1301357681,3/29/11 0:14,2011/03/28 17:14:41 PDT,"11.9 km (   7.4 mi) SE  ( 132. azimuth) from Maple Valley, WA",47.339,-121.9243,22.8,14.1
10803883,2,1277376399,6/24/10 10:46,2010/06/24 03:46:39 PDT,"53.0 km (  32.9 mi) NE  (  38. azimuth) from Portland, OR",45.9112,-122.2003,12.7,7.8
60473141,0.7,1349486037,10/6/12 1:13,2012/10/05 18:13:56 PDT,"5.1 km (   3.2 mi) SSW ( 204. azimuth) from Bremerton, WA",47.5243,-122.6573,24.1,14.9
10830438,1,1321338769,11/15/11 6:32,2011/11/14 22:32:48 PST,"10.4 km (   6.5 mi) SSW ( 206. azimuth) from Bremerton, WA",47.482,-122.6902,48.7,30.2
60846102,0.9,1408187005,8/16/14 11:03,2014/08/16 04:03:24 PDT,"7.9 km (   4.9 mi) SW  ( 229. azimuth) from Fall City, WA",47.5198,-121.9665,10.2,6.3
60546731,1.7,1372438669,6/28/13 16:57,2013/06/28 09:57:48 PDT,"40.8 km (  25.3 mi) NNW ( 337. azimuth) from Prineville, OR",44.6453,-121.0407,0,0
10810993,2.2,1299260756,3/4/11 17:45,2011/03/04 09:45:56 PST,"0.8 km (   0.5 mi) SSW ( 205. azimuth) from Hanford-200E, WA",46.5483,-119.5375,0.4,0.2
10833158,1.2,1324509691,12/21/11 23:21,2011/12/21 15:21:31 PST,"19.0 km (  11.8 mi) NNW ( 338. azimuth) from Portland, OR",45.6928,-122.7123,20.5,12.7
60489266,2.2,1353807345,11/25/12 1:35,2012/11/24 17:35:45 PST,"22.3 km (  13.8 mi) N   ( 358. azimuth) from Bellingham, WA",48.9633,-122.4947,18.4,11.4
10802928,1.3,1273856118,5/14/10 16:55,2010/05/14 09:55:17 PDT,"45.2 km (  28.1 mi) S   ( 175. azimuth) from Colville, WA",48.142,-117.8482,1.1,0.7
60526331,0.9,1367957195,5/7/13 20:06,2013/05/07 13:06:35 PDT,"17.0 km (  10.6 mi) NNE (  12. azimuth) from Poulsbo, WA",47.8843,-122.597,0,0
10833148,2.3,1324505923,12/21/11 22:18,2011/12/21 14:18:42 PST,"66.3 km (  41.2 mi) W   ( 261. azimuth) from Penticton, BC",49.4083,-120.4897,10,6.2
60394587,0.8,1334826590,4/19/12 9:09,2012/04/19 02:09:49 PDT,"14.9 km (   9.3 mi) N   (   0. azimuth) from Poulsbo, WA",47.869,-122.6448,24,14.9
60460981,2.5,1346721252,9/4/12 1:14,2012/09/03 18:14:11 PDT,"73.6 km (  45.7 mi) NW  ( 321. azimuth) from Crescent City, CA",42.2698,-124.7627,19,11.8
10809133,0.7,1291813786,12/8/10 13:09,2010/12/08 05:09:45 PST,"24.1 km (  15.0 mi) ESE ( 106. azimuth) from Eatonville, WA",46.8078,-121.9605,7.6,4.7
60528092,2,1368217600,5/10/13 20:26,2013/05/10 13:26:40 PDT,"52.9 km (  32.9 mi) SW  ( 217. azimuth) from Spokane, WA",47.2937,-117.839,0,0
60718316,1.6,1394749872,3/13/14 22:31,2014/03/13 15:31:12 PDT,"59.7 km (  37.1 mi) ESE ( 110. azimuth) from Millican, OR",43.6927,-120.2215,0,0
10828328,1.3,1320438089,11/4/11 20:21,2011/11/04 13:21:29 PDT,"7.5 km (   4.7 mi) SW  ( 223. azimuth) from Port Angeles, WA",48.0653,-123.5122,0,0
10791293,0.8,1264477497,1/26/10 3:44,2010/01/25 19:44:56 PST,"4.4 km (   2.7 mi) ENE (  72. azimuth) from Maple Valley, WA",47.4222,-121.9868,22.6,14
60814762,1.1,1405084067,7/11/14 13:07,2014/07/11 06:07:46 PDT,"47.6 km (  29.5 mi) WSW ( 237. azimuth) from The Dalles, OR",45.3635,-121.6858,4.9,3
10823753,2,1300644174,3/20/11 18:02,2011/03/20 11:02:53 PDT,"22.1 km (  13.7 mi) S   ( 189. azimuth) from Tillamook, OR",45.2598,-123.887,17.6,10.9
60489021,1,1353635025,11/23/12 1:43,2012/11/22 17:43:45 PST,"12.6 km (   7.9 mi) SSW ( 203. azimuth) from Chelan, WA",47.7368,-120.0782,4.8,3
60456731,0.8,1345683085,8/23/12 0:51,2012/08/22 17:51:24 PDT,"63.4 km (  39.4 mi) SSW ( 209. azimuth) from Bend, OR",43.5573,-121.6858,3.5,2.2
60540672,0.7,1371231294,6/14/13 17:34,2013/06/14 10:34:53 PDT,"4.0 km (   2.5 mi) SSE ( 154. azimuth) from Bremerton, WA",47.5342,-122.606,0,0
60627171,0.7,1384046083,11/10/13 1:14,2013/11/09 17:14:43 PST,"6.8 km (   4.2 mi) E   (  97. azimuth) from Poulsbo, WA",47.7277,-122.5543,5.1,3.1
10807163,1.5,1287046462,10/14/10 8:54,2010/10/14 01:54:21 PDT,"31.2 km (  19.4 mi) S   ( 183. azimuth) from Morton, WA",46.2785,-122.2968,10.4,6.5
60941757,2.4,1419231337,12/22/14 6:55,2014/12/21 22:55:37 PST,"24.4 km (  15.1 mi) E   (  85. azimuth) from Monroe, WA",47.875,-121.6463,8.8,5.4
61026647,0.7,1434250365,6/14/15 2:52,2015/06/13 19:52:45 PDT,"25.0 km (  15.5 mi) ENE (  77. azimuth) from Eatonville, WA",46.9178,-121.9442,8.8,5.4
60814972,1.9,1405111740,7/11/14 20:48,2014/07/11 13:48:59 PDT,"6.6 km (   4.1 mi) ESE ( 107. azimuth) from Entiat, WA",47.6443,-120.1392,0.9,0.6
10832298,1.5,1319249435,10/22/11 2:10,2011/10/21 19:10:35 PDT,"9.3 km (   5.8 mi) SSW ( 213. azimuth) from Klamath Falls, OR",42.1545,-121.8425,8.5,5.3
60512361,0.8,1364124089,3/24/13 11:21,2013/03/24 04:21:29 PDT,"65.4 km (  40.6 mi) NW  ( 309. azimuth) from Klamath Falls, OR",42.594,-122.4012,4.4,2.7
60473591,0.7,1349605619,10/7/12 10:26,2012/10/07 03:26:58 PDT,"15.5 km (   9.6 mi) W   ( 281. azimuth) from Hanford-200W, WA",46.5792,-119.826,9.7,6
60973786,2.3,1424643637,2/22/15 22:20,2015/02/22 14:20:37 PST,"67.4 km (  41.9 mi) W   ( 267. azimuth) from Penticton, BC",49.4657,-120.5138,0,0
60559517,0.9,1374987369,7/28/13 4:56,2013/07/27 21:56:08 PDT,"12.4 km (   7.7 mi) ENE (  75. azimuth) from Poulsbo, WA",47.7648,-122.4847,22.5,13.9
60675872,2.1,1390690975,1/25/14 23:02,2014/01/25 15:02:55 PST,"54.2 km (  33.7 mi) WNW ( 288. azimuth) from Grants Pass, OR",42.5923,-123.9552,0,0
60552036,0.7,1373644210,7/12/13 15:50,2013/07/12 08:50:10 PDT,"35.1 km (  21.8 mi) WSW ( 251. azimuth) from Bremerton, WA",47.4622,-123.0717,18.7,11.6
10808343,1.6,1287608689,10/20/10 21:04,2010/10/20 14:04:48 PDT,"36.2 km (  22.5 mi) ENE (  65. azimuth) from Longview, WA",46.2745,-122.5162,0,0
10819328,1.9,1309639102,7/2/11 20:38,2011/07/02 13:38:21 PDT,"14.7 km (   9.1 mi) WNW ( 295. azimuth) from Poulsbo, WA",47.7912,-122.8228,20.4,12.6
10820688,1.7,1308931973,6/24/11 16:12,2011/06/24 09:12:52 PDT,"43.6 km (  27.1 mi) NNE (  34. azimuth) from Roseburg, OR",43.5432,-123.0417,1.4,0.8
10816813,2.5,1305834767,5/19/11 19:52,2011/05/19 12:52:47 PDT,"15.2 km (   9.4 mi) SSE ( 150. azimuth) from Chelan, WA",47.7242,-119.9102,0,0
60946727,1.7,1420961151,1/11/15 7:25,2015/01/10 23:25:51 PST,"9.3 km (   5.8 mi) NNE (  14. azimuth) from North Bend, WA",47.5777,-121.7562,16.8,10.4
10827773,1.7,1296341386,1/29/11 22:49,2011/01/29 14:49:46 PST,"31.9 km (  19.8 mi) S   ( 170. azimuth) from Morton, WA",46.276,-122.2045,5.5,3.4
60460781,1.8,1346661877,9/3/12 8:44,2012/09/03 01:44:37 PDT,"10.3 km (   6.4 mi) E   (  98. azimuth) from Hope, BC",49.37,-121.3097,0,0
60497742,0.8,1359295800,1/27/13 14:09,2013/01/27 06:09:59 PST,"1.1 km (   0.7 mi) SSE ( 148. azimuth) from Poulsbo, WA",47.7263,-122.637,24,14.9
60386597,0.9,1331439694,3/11/12 4:21,2012/03/10 20:21:34 PST,"54.7 km (  34.0 mi) NE  (  34. azimuth) from Eugene, OR",44.4602,-122.7028,15.3,9.5
10825998,1.7,1315631040,9/10/11 5:04,2011/09/09 22:04:00 PDT,"15.1 km (   9.4 mi) WSW ( 249. azimuth) from Portland, OR",45.4865,-122.8007,25,15.5
60967426,1.4,1423696579,2/11/15 23:16,2015/02/11 15:16:18 PST,"54.7 km (  34.0 mi) WNW ( 286. azimuth) from Maupin, OR",45.3135,-121.751,8.4,5.2
60404656,0.9,1332541937,3/23/12 22:32,2012/03/23 15:32:16 PDT,"13.2 km (   8.2 mi) NNE (  21. azimuth) from Eatonville, WA",46.9785,-122.2022,0,0
60634407,2.2,1385159791,11/22/13 22:36,2013/11/22 14:36:30 PST,"48.4 km (  30.1 mi) WSW ( 239. azimuth) from The Dalles, OR",45.3718,-121.7065,1.3,0.8
60977036,1,1425079818,2/27/15 23:30,2015/02/27 15:30:18 PST,"18.2 km (  11.3 mi) WNW ( 290. azimuth) from Hanford-200W, WA",46.6075,-119.8518,6.9,4.3
10796688,1.1,1278928521,7/12/10 9:55,2010/07/12 02:55:21 PDT,"23.2 km (  14.4 mi) WNW ( 282. azimuth) from Portland, OR",45.5778,-122.911,18.8,11.7
10782793,1.4,1265091967,2/2/10 6:26,2010/02/01 22:26:07 PST,"17.6 km (  11.0 mi) N   (   8. azimuth) from Hanford-200E, WA",46.7117,-119.5013,0,0
60743682,2.5,1398360169,4/24/14 17:22,2014/04/24 10:22:49 PDT,"66.8 km (  41.5 mi) W   ( 263. azimuth) from Penticton, BC",49.43,-120.5012,0,0
60519287,1.1,1366361396,4/19/13 8:49,2013/04/19 01:49:55 PDT,"11.2 km (   7.0 mi) W   ( 259. azimuth) from Entiat, WA",47.642,-120.3702,5.4,3.3
60771781,0.9,1399980503,5/13/14 11:28,2014/05/13 04:28:23 PDT,"17.4 km (  10.8 mi) NW  ( 304. azimuth) from Tacoma, WA",47.3253,-122.6237,25.5,15.8
10827853,1.6,1316102795,9/15/11 16:06,2011/09/15 09:06:34 PDT,"12.4 km (   7.7 mi) ESE ( 115. azimuth) from Maupin, OR",45.1285,-120.9367,14.9,9.2
61005057,1,1431958815,5/18/15 14:20,2015/05/18 07:20:15 PDT,"46.9 km (  29.1 mi) NNE (  22. azimuth) from Portland, OR",45.9268,-122.3972,11.8,7.3
10805108,1,1283362832,9/1/10 17:40,2010/09/01 10:40:32 PDT,"34.3 km (  21.3 mi) N   ( 358. azimuth) from Forks, WA",48.2567,-124.3973,10.6,6.6
10830193,0.7,1321016913,11/11/11 13:08,2011/11/11 05:08:33 PST,"26.7 km (  16.6 mi) ESE ( 107. azimuth) from Eatonville, WA",46.7955,-121.9303,11.3,7
10819718,1.6,1308607082,6/20/11 21:58,2011/06/20 14:58:02 PDT,"18.3 km (  11.4 mi) SSW ( 208. azimuth) from Morton, WA",46.4137,-122.389,1.4,0.9
10821678,2.4,1310267651,7/10/11 3:14,2011/07/09 20:14:10 PDT,"41.7 km (  25.9 mi) WSW ( 253. azimuth) from Yakima, Wa",46.4843,-121.0342,0,0
10817073,0.6,1307512692,6/8/11 5:58,2011/06/07 22:58:12 PDT,"36.3 km (  22.6 mi) ESE ( 121. azimuth) from Morton, WA",46.3908,-121.8682,11.6,7.2
10795963,1.1,1269307929,3/23/10 1:32,2010/03/22 18:32:08 PDT,"7.2 km (   4.5 mi) NE  (  38. azimuth) from Eugene, OR",44.1035,-123.0308,0,0
60433526,1.1,1340730972,6/26/12 17:16,2012/06/26 10:16:12 PDT,"12.7 km (   7.9 mi) SE  ( 144. azimuth) from Maple Valley, WA",47.3182,-121.9423,16.4,10.2
60444631,1.7,1343129169,7/24/12 11:26,2012/07/24 04:26:08 PDT,"65.9 km (  41.0 mi) NW  ( 325. azimuth) from Crescent City, CA",42.2435,-124.6555,0.1,0.1
60725211,1.4,1395359067,3/20/14 23:44,2014/03/20 16:44:26 PDT,"14.6 km (   9.1 mi) WNW ( 301. azimuth) from Prineville, OR",44.3733,-121.0008,0,0
10833408,1.4,1324846125,12/25/11 20:48,2011/12/25 12:48:44 PST,"10.1 km (   6.3 mi) W   ( 269. azimuth) from Seattle, WA",47.5998,-122.4692,24.8,15.4
61000917,2.2,1431378125,5/11/15 21:02,2015/05/11 14:02:04 PDT,"11.6 km (   7.2 mi) NNE (  20. azimuth) from Poulsbo, WA",47.8335,-122.5925,22.6,14
60483866,2.4,1351891297,11/2/12 21:21,2012/11/02 14:21:36 PDT,"66.5 km (  41.3 mi) E   (  86. azimuth) from Hope, BC",49.421,-120.5335,0,0
60850307,1.1,1408636985,8/21/14 16:03,2014/08/21 09:03:04 PDT,"40.5 km (  25.2 mi) S   ( 170. azimuth) from Morton, WA",46.1995,-122.1815,3.4,2.1
10807863,0.9,1284328368,9/12/10 21:52,2010/09/12 14:52:47 PDT,"29.2 km (  18.2 mi) ESE ( 109. azimuth) from Eatonville, WA",46.7827,-121.9013,11.3,7
60756407,0.9,1399324106,5/5/14 21:08,2014/05/05 14:08:25 PDT,"17.5 km (  10.9 mi) ESE ( 102. azimuth) from Longview, WA",46.1037,-122.7197,0,0
60420297,2,1341043223,6/30/12 8:00,2012/06/30 01:00:22 PDT,"24.1 km (  15.0 mi) NNW ( 331. azimuth) from Klamath Falls, OR",42.415,-121.923,9.5,5.9
60395042,2.3,1334955948,4/20/12 21:05,2012/04/20 14:05:48 PDT,"66.1 km (  41.0 mi) WSW ( 257. azimuth) from Penticton, BC",49.3682,-120.4737,0,0
10833473,1.9,1319842885,10/28/11 23:01,2011/10/28 16:01:25 PDT,"67.8 km (  42.1 mi) E   (  91. azimuth) from Hope, BC",49.3703,-120.5142,4.1,2.5
60479851,0.8,1351000412,10/23/12 13:53,2012/10/23 06:53:31 PDT,"24.5 km (  15.2 mi) N   (   4. azimuth) from Olympia, WA",47.265,-122.8668,19,11.7
60998976,0.8,1429064435,4/15/15 2:20,2015/04/14 19:20:34 PDT,"19.7 km (  12.2 mi) NNE (  18. azimuth) from Poulsbo, WA",47.9035,-122.5635,5,3.1
60579767,1,1377499612,8/26/13 6:46,2013/08/25 23:46:52 PDT,"34.5 km (  21.4 mi) ENE (  77. azimuth) from Canby, OR",45.3347,-122.2623,14.5,9
10821218,2.2,1310167461,7/8/11 23:24,2011/07/08 16:24:21 PDT,"40.8 km (  25.4 mi) S   ( 171. azimuth) from Morton, WA",46.196,-122.188,1.7,1
10807203,1.2,1284098419,9/10/10 6:00,2010/09/09 23:00:18 PDT,"17.9 km (  11.1 mi) NNE (  32. azimuth) from Morton, WA",46.6952,-122.152,20.1,12.5
60828527,3.5,1406545475,7/28/14 11:04,2014/07/28 04:04:34 PDT,"17.5 km (  10.9 mi) SW  ( 226. azimuth) from Bremerton, WA",47.4582,-122.7983,26.6,16.5
60370147,2.4,1326824646,1/17/12 18:24,2012/01/17 10:24:05 PST,"67.7 km (  42.1 mi) W   ( 266. azimuth) from Penticton, BC",49.4577,-120.5177,0,0
60645352,1.9,1386435759,12/7/13 17:02,2013/12/07 09:02:38 PST,"11.9 km (   7.4 mi) SW  ( 234. azimuth) from Morton, WA",46.4955,-122.4013,20.9,13
60472587,2.8,1352368708,11/8/12 9:58,2012/11/08 01:58:28 PST,"43.9 km (  27.3 mi) N   ( 350. azimuth) from Newport, OR",45.0258,-124.1515,38.2,23.7
60997332,1.1,1430892448,5/6/15 6:07,2015/05/05 23:07:27 PDT,"23.5 km (  14.6 mi) S   ( 176. azimuth) from Morton, WA",46.3475,-122.2545,12.4,7.7
60400057,1.7,1336440973,5/8/12 1:36,2012/05/07 18:36:13 PDT,"31.8 km (  19.8 mi) SE  ( 139. azimuth) from Forks, WA",47.7328,-124.1013,31.1,19.3
60492707,2.3,1358255983,1/15/13 13:19,2013/01/15 05:19:43 PST,"12.0 km (   7.5 mi) WNW ( 290. azimuth) from Hanford-200W, WA",46.5895,-119.7752,15.9,9.9
10811838,1.9,1302173419,4/7/11 10:50,2011/04/07 03:50:19 PDT,"1.2 km (   0.8 mi) WNW ( 294. azimuth) from Seattle, WA",47.6063,-122.3488,29.1,18
10826523,0.9,1315813745,9/12/11 7:49,2011/09/12 00:49:04 PDT,"39.1 km (  24.3 mi) E   (  93. azimuth) from Eatonville, WA",46.849,-121.7518,3.8,2.4
60488936,1.9,1353551474,11/22/12 2:31,2012/11/21 18:31:14 PST,"16.8 km (  10.4 mi) N   ( 355. azimuth) from Forks, WA",48.0985,-124.4038,0,0
60504271,1,1359791116,2/2/13 7:45,2013/02/01 23:45:16 PST,"23.7 km (  14.7 mi) E   (  86. azimuth) from Monroe, WA",47.871,-121.6552,12.2,7.5
60988587,1.2,1429362707,4/18/15 13:11,2015/04/18 06:11:46 PDT,"3.9 km (   2.4 mi) SE  ( 128. azimuth) from Bellevue, WA",47.5887,-122.158,9.5,5.9
60636906,1.8,1385249683,11/23/13 23:34,2013/11/23 15:34:43 PST,"43.7 km (  27.1 mi) NE  (  42. azimuth) from Portland, OR",45.8288,-122.247,13.7,8.5
61025261,0.9,1432802561,5/28/15 8:42,2015/05/28 01:42:40 PDT,"23.7 km (  14.7 mi) E   (  85. azimuth) from Eatonville, WA",46.8863,-121.9547,13.2,8.2
10820353,1.8,1312589413,8/6/11 0:10,2011/08/05 17:10:12 PDT,"26.7 km (  16.6 mi) ENE (  64. azimuth) from Port Angeles, WA",48.2203,-123.12,47.5,29.4
10826438,1.8,1315792024,9/12/11 1:47,2011/09/11 18:47:03 PDT,"8.3 km (   5.1 mi) NW  ( 308. azimuth) from Entiat, WA",47.707,-120.3107,1.7,1.1
60505711,1.3,1360620019,2/11/13 22:00,2013/02/11 14:00:19 PST,"66.8 km (  41.5 mi) NE  (  45. azimuth) from Eugene, OR",44.4743,-122.4892,0,0
60696002,0.7,1392797320,2/19/14 8:08,2014/02/19 00:08:39 PST,"19.2 km (  11.9 mi) WNW ( 287. azimuth) from Hanford-200W, WA",46.6025,-119.868,6.9,4.3
60971136,0.6,1424232616,2/18/15 4:10,2015/02/17 20:10:16 PST,"8.4 km (   5.2 mi) W   ( 273. azimuth) from Seattle, WA",47.6055,-122.4453,5.3,3.3
60512636,0.7,1364241198,3/25/13 19:53,2013/03/25 12:53:18 PDT,"27.6 km (  17.2 mi) N   (   9. azimuth) from Deming, WA",49.0708,-122.1605,0,0
60514557,1.8,1365049365,4/4/13 4:22,2013/04/03 21:22:45 PDT,"23.9 km (  14.9 mi) E   (  83. azimuth) from Monroe, WA",47.8815,-121.6535,8,5
60913616,1.3,1414692432,10/30/14 18:07,2014/10/30 11:07:12 PDT,"42.5 km (  26.4 mi) NE  (  51. azimuth) from Eugene, OR",44.2917,-122.6705,0,0
60847227,1.6,1408353173,8/18/14 9:12,2014/08/18 02:12:53 PDT,"32.5 km (  20.2 mi) NW  ( 306. azimuth) from Ellensburg, WA",47.1717,-120.8855,4.6,2.8
60887961,1.2,1411852055,9/27/14 21:07,2014/09/27 14:07:35 PDT,"35.8 km (  22.2 mi) NE  (  48. azimuth) from Roseburg, OR",43.4302,-123.01,0,0
10814688,1.9,1303548851,4/23/11 8:54,2011/04/23 01:54:10 PDT,"22.7 km (  14.1 mi) E   (  90. azimuth) from Eatonville, WA",46.8658,-121.9667,8.8,5.4
10824543,1.4,1315260503,9/5/11 22:08,2011/09/05 15:08:22 PDT,"16.0 km (  10.0 mi) W   ( 261. azimuth) from Everett, WA",47.9575,-122.4128,32,19.9
60999971,1.5,1429270854,4/17/15 11:40,2015/04/17 04:40:53 PDT,"14.6 km (   9.0 mi) N   (   1. azimuth) from Lakeview, OR",42.3233,-120.3418,9.4,5.8
60505651,2.5,1360534513,2/10/13 22:15,2013/02/10 14:15:12 PST,"66.9 km (  41.5 mi) WSW ( 257. azimuth) from Penticton, BC",49.3607,-120.4823,0,0
60913237,0.9,1415721886,11/11/14 16:04,2014/11/11 08:04:45 PST,"23.1 km (  14.4 mi) E   (  84. azimuth) from Monroe, WA",47.8775,-121.6638,4.3,2.7
60404196,2.4,1332409581,3/22/12 9:46,2012/03/22 02:46:20 PDT,"50.8 km (  31.6 mi) NE  (  39. azimuth) from Portland, OR",45.8918,-122.2117,12.2,7.6
10797138,2.2,1279135673,7/14/10 19:27,2010/07/14 12:27:52 PDT,"47.7 km (  29.6 mi) WSW ( 245. azimuth) from Pullman, WA",46.552,-117.7417,0,0
60676207,2.9,1390757493,1/26/14 17:31,2014/01/26 09:31:33 PST,"24.3 km (  15.1 mi) SSE ( 158. azimuth) from Longview, WA",45.934,-122.8252,20.2,12.5
60588012,0.8,1378632855,9/8/13 9:34,2013/09/08 02:34:14 PDT,"16.8 km (  10.4 mi) WSW ( 256. azimuth) from Enumclaw, WA",47.1693,-122.2038,14.5,9
10803033,0.8,1273865007,5/14/10 19:23,2010/05/14 12:23:26 PDT,"52.1 km (  32.4 mi) WSW ( 239. azimuth) from The Dalles, OR",45.357,-121.7492,3.7,2.3
10806878,1.1,1286846325,10/12/10 1:18,2010/10/11 18:18:45 PDT,"10.5 km (   6.5 mi) ESE ( 110. azimuth) from Maupin, OR",45.1433,-120.9533,18.6,11.5
60880366,3,1410871421,9/16/14 12:43,2014/09/16 05:43:41 PDT,"26.6 km (  16.5 mi) SSW ( 197. azimuth) from Morton, WA",46.3297,-122.3772,14.9,9.2
60664627,2.4,1389046773,1/6/14 22:19,2014/01/06 14:19:32 PST,"67.2 km (  41.7 mi) W   ( 260. azimuth) from Penticton, BC",49.3953,-120.498,0,0
10819268,1.1,1312293465,8/2/11 13:57,2011/08/02 06:57:45 PDT,"7.5 km (   4.7 mi) NNE (  33. azimuth) from Entiat, WA",47.7185,-120.1687,5.8,3.6
60739861,0.9,1397163894,4/10/14 21:04,2014/04/10 14:04:54 PDT,"25.7 km (  16.0 mi) WSW ( 258. azimuth) from Morton, WA",46.5115,-122.6047,0,0
60487707,0.9,1357119530,1/2/13 9:38,2013/01/02 01:38:50 PST,"5.2 km (   3.2 mi) SSW ( 193. azimuth) from Snohomish, WA",47.8678,-122.1133,22,13.7
60535896,2.3,1370380618,6/4/13 21:16,2013/06/04 14:16:58 PDT,"66.8 km (  41.5 mi) W   ( 261. azimuth) from Penticton, BC",49.401,-120.4942,0,0
60379731,0.7,1325912441,1/7/12 5:00,2012/01/06 21:00:41 PST,"25.4 km (  15.8 mi) NW  ( 320. azimuth) from Poulsbo, WA",47.9092,-122.8643,19.9,12.3
60562141,1.7,1375346612,8/1/13 8:43,2013/08/01 01:43:31 PDT,"8.2 km (   5.1 mi) NNE (  18. azimuth) from Entiat, WA",47.7313,-120.1887,4.3,2.7
60914012,2.6,1415793044,11/12/14 11:50,2014/11/12 03:50:43 PST,"19.2 km (  11.9 mi) NE  (  54. azimuth) from Eugene, OR",44.1543,-122.8928,8,5
10814633,1.7,1292995235,12/22/10 5:20,2010/12/21 21:20:34 PST,"10.2 km (   6.4 mi) WNW ( 282. azimuth) from Morton, WA",46.5772,-122.406,19.2,11.9
60399777,0.8,1336374098,5/7/12 7:01,2012/05/07 00:01:38 PDT,"52.5 km (  32.6 mi) E   (  93. azimuth) from Canby, OR",45.235,-122.022,8.9,5.5
60817242,0.7,1405323903,7/14/14 7:45,2014/07/14 00:45:02 PDT,"7.4 km (   4.6 mi) E   (  87. azimuth) from Sedro Woolley, WA",48.5033,-122.1343,9.5,5.9
60488701,1,1353469674,11/21/12 3:47,2012/11/20 19:47:53 PST,"25.8 km (  16.0 mi) WNW ( 299. azimuth) from Forks, WA",48.0593,-124.6865,32.2,20
60403902,2.3,1337376016,5/18/12 21:20,2012/05/18 14:20:16 PDT,"68.6 km (  42.6 mi) E   (  94. azimuth) from Hope, BC",49.341,-120.5053,0,0
60508331,1.2,1362273627,3/3/13 1:20,2013/03/02 17:20:27 PST,"25.3 km (  15.7 mi) ESE ( 109. azimuth) from Eatonville, WA",46.7952,-121.9492,8,4.9
10828193,1.5,1317640974,10/3/11 11:22,2011/10/03 04:22:53 PDT,"10.5 km (   6.5 mi) SSE ( 149. azimuth) from Maple Valley, WA",47.3292,-121.969,24.6,15.2
60818457,1.9,1405441447,7/15/14 16:24,2014/07/15 09:24:06 PDT,"16.0 km (   9.9 mi) NNW ( 330. azimuth) from Canby, OR",45.3875,-122.7938,0,0
60895052,1.6,1413532718,10/17/14 7:58,2014/10/17 00:58:38 PDT,"80.0 km (  49.7 mi) W   ( 269. azimuth) from Aberdeen, WA",46.9652,-124.8678,39.8,24.7
61035387,0.9,1435502883,6/28/15 14:48,2015/06/28 07:48:03 PDT,"40.5 km (  25.2 mi) S   ( 169. azimuth) from Morton, WA",46.2002,-122.1773,4,2.5
60457156,1,1345805190,8/24/12 10:46,2012/08/24 03:46:29 PDT,"36.9 km (  22.9 mi) SSE ( 165. azimuth) from Port Angeles, WA",47.7943,-123.3167,40.4,25.1
60388131,1,1327287127,1/23/12 2:52,2012/01/22 18:52:07 PST,"11.4 km (   7.1 mi) SSE ( 151. azimuth) from Morton, WA",46.4685,-122.2035,5.3,3.3
60820372,0.6,1405618938,7/17/14 17:42,2014/07/17 10:42:17 PDT,"40.5 km (  25.2 mi) S   ( 170. azimuth) from Morton, WA",46.2,-122.181,4.1,2.6
60997846,1.6,1428759503,4/11/15 13:38,2015/04/11 06:38:22 PDT,"10.0 km (   6.2 mi) NNW ( 336. azimuth) from Friday Harbor, WA",48.6177,-123.0605,13.4,8.3
60526566,1.8,1367982227,5/8/13 3:03,2013/05/07 20:03:46 PDT,"50.2 km (  31.2 mi) NW  ( 321. azimuth) from Forks, WA",48.2965,-124.8125,24.3,15.1
60489916,0.8,1354146967,11/28/12 23:56,2012/11/28 15:56:06 PST,"23.9 km (  14.8 mi) E   (  87. azimuth) from Monroe, WA",47.8693,-121.6527,12.9,8
